DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Resident special effect 22,Resident special effect 22,-1,999999999,50117,s32,1,%d,s32,Wrap
Resident special effect 23,Resident special effect 23,-1,999999999,50118,s32,1,%d,s32,Wrap
Resident special effect 24,Resident special effect 24,-1,999999999,50119,s32,1,%d,s32,Wrap
Resident special effects 25,Resident special effects 25,-1,999999999,50120,s32,1,%d,s32,Wrap
Resident special effect 26,Resident special effect 26,-1,999999999,50121,s32,1,%d,s32,Wrap
Resident special effect 27,Resident special effect 27,-1,999999999,50122,s32,1,%d,s32,Wrap
Resident special effects 28,Resident special effects 28,-1,999999999,50123,s32,1,%d,s32,Wrap
Resident special effect 29,Resident special effect 29,-1,999999999,50124,s32,1,%d,s32,Wrap
Resident special effect 30,Resident special effect 30,-1,999999999,50125,s32,1,%d,s32,Wrap
Resident special effects 31,Resident special effects 31,-1,999999999,50126,s32,1,%d,s32,Wrap
Central angle of lockable area [deg],Create a conical lock-on non-lockable area beneath the enemy. The angle of the size of the cone. Can be changed temporarily from TAE,0,360,10800,f32,1,%f,f32,Wrap
Cross OffLOD level,Set the LOD level to turn off cross processing,-1,2,141000,s8,1,%d,s8,Wrap
Whether to use FootIK results to match undulations,Do you use the FootIK result to match your character to the undulations of the ground? Cannot be used for flying characters,0,1,19500,u8,1,%d,NPC_BOOL,Wrap
Whether to ground the capsule at the time of initial death,Whether to ground the capsule at the time of initial death,0,1,124005,u8,1,%d,NPC_BOOL,Wrap
Do you want to remove it from the group reward judgment?,Group reward: In the judgment of "all dead", characters with this parameter ○ are excluded from the judgment.,0,1,760000,u8,1,%d,NPC_BOOL,Wrap
Is Rock Damipoli (for Enemy) 212 Effective?,Is Rock Damipoli (for Enemy) 212 Effective?,0,1,10900,u8,1,%d,NPC_BOOL,Wrap
Is Rock Damipoli (for Enemy) 213 Effective?,Is Rock Damipoli (for Enemy) 213 Effective?,0,1,10901,u8,1,%d,NPC_BOOL,Wrap
Is Rock Damipoli (for Enemy) 214 Effective?,Is Rock Damipoli (for Enemy) 214 Effective?,0,1,10902,u8,1,%d,NPC_BOOL,Wrap
Excluded from open_XB1,Excluded from open_XB1,0,1,100,u8,1,%d,NPC_BOOL,Wrap
Excluded from Legacy_XB1,Excluded from Legacy_XB1,0,1,110,u8,1,%d,NPC_BOOL,Wrap
HP Est Bottle / MP Est Bottle Recovery Number Parameter ID,When the character dies, the data ID of the est usage count recovery parameter .xlsm, which is the same as the value, is acquired and the est bottle is recovered. Unused if -1,-1,9999,750000,s16,1,%d,s16,Wrap
Role name text ID,Specify the role name at the time of summoning. -1: Use the default role name of the target spirit body. 0: No display. 1 or more: Used as a text ID.,-1,999999999,405000,s32,1,%d,s32,Wrap
HP & MP Est Bottle Recovery Lottery Probability,HP / MP est recovery probability when defeating an enemy. The numerator is obtained from the NPC para with 10000 as the denominator.,0,10000,751000,u16,1,%d,u16,Wrap
HP Est Bottle Recovery Lottery Probability,Recovery probability of MP Est when defeating an enemy. The numerator is obtained from the NPC para with 10000 as the denominator.,0,10000,751100,u16,1,%d,u16,Wrap
MP Est Bottle Recovery Lottery Probability,Recovery probability of MP Est when defeating an enemy. The numerator is obtained from the NPC para with 10000 as the denominator.,0,10000,751200,u16,1,%d,u16,Wrap
HP & MP Est Bottle Recovery Addition lottery probability at the time of defeat,Next time probability increase value when you miss the HP / MP est recovery lottery. Addition value of numerator.,0,10000,752000,u16,1,%d,u16,Wrap
HP Est Bottle Recovery Addition lottery probability at the time of defeat,The next probability increase value when you miss the HP Est Recovery Lottery. Addition value of numerator.,0,10000,752100,u16,1,%d,u16,Wrap
MP est bottle recovery Addition lottery probability at the time of defeat,The next probability increase value when the MP est recovery lottery is missed. Addition value of numerator.,0,10000,752200,u16,1,%d,u16,Wrap
Will you be a wandering ghost using a phantom shader?,Phantom shader with ID specified only on the guest side Specify the phantom shader ID and make it an illusion,-1,1000000000,95500,s32,1,%d,s32,Wrap
Hearing head size [m],The offset size to be set instead of the capsule offset at the time of hearing judgment. Use this value as an offset only if it is set to 0 or higher.,-1,999999,14200,f32,0.1,%f,f32,Wrap
Sound bank ID,Sound bank ID can be specified -1: Use the bank of character ID (resource name),-1,9999,1000000,s16,1,%d,s16,Wrap
Maximum anteroposterior angle to match undulations,The upper limit angle when adjusting the front-back angle to the undulation. If the total length is long, it is better to set it lower.,0,180,20000,u8,1,%d,u8,Wrap
Maximum left-right angle to match undulations,Upper limit angle when adjusting the left and right angles to the undulations. If the total length is long, it is better to set it lower.,0,180,20010,u8,1,%d,u8,Wrap
Platoon Deactive Movement Speed [m / s],Platoon Deactive Movement Speed [m / s],0,999,450200,f32,0.1,%f,f32,Wrap
Distance to switch to platoon deactive movement [m],Distance to switch to platoon deactive movement [m],0,9999,450250,f32,1,%f,f32,Wrap
Sound source effective distance [m],The distance from the player for which the character sound source is valid. -1: Effective at all distances,-1,4096,1000002,f32,0.1,%f,f32,Wrap
Correction gain value to match undulations,Set the speed when adjusting the angle to the undulations,0,1,20100,f32,0.01,%f,f32,Wrap
Foot decal identifier 2,Decal to be attached when a foot effect occurs. Floor material is also taken into consideration,-1,999,97111,s16,1,%d,s16,Wrap
Foot decal identifier 3,Decal to be attached when a foot effect occurs. Floor material is also taken into consideration,-1,999,97112,s16,1,%d,s16,Wrap
Retarget reference character ID,Character ID to be referred to when specifying the motion retarget destination,-1,9999,100300,s16,1,%d,s16,Wrap
SFX resource bank ID,SFX resource bank ID can be specified -1: Use the bank of character ID (resource name),-1,9999,1000100,s16,1,%d,s16,Wrap
Update and activate priorities,Used to determine the activation / renewal level. The larger it is, the lower the update level will be even if you are far from the player.,0,9999,450050,f32,0.1,%f,f32,Wrap
Pre-death navigation mesh flag,Flag the value of the touching Nav Mesh while the character is alive. Does not follow the movement.,0,3,470000,u8,1,%d,NPC_NAVIMESH_FLAG,Wrap
Post-mortem navigation mesh flag,Flag the value on the touching Nav Mesh while the character is dying. Does not follow the movement.,0,3,470010,u8,1,%d,NPC_NAVIMESH_FLAG,Wrap
pad,,,,2000004,dummy8,,%d,dummy8,Wrap
Wheel control type,Wheel control type,0,3,16300,u8,1,%d,NPC_WHEEL_ROT_TYPE,Wrap
Wheel radius,Specify the radius of the wheel [m],0,99.99,16350,f32,0.01,%f,f32,Wrap
Retarget movement amount magnification,Magnification of movement amount at the time of retargeting,0,99.99,100400,f32,0.01,%f,f32,Wrap
Ladder warp position offset,Offsets along the Damipoly Z-axis at the specified value. Both positive and negative numbers can be specified.,-99.99,99.99,16400,f32,0.01,%f,f32,Wrap
Load asset ID,Asset ID to be read in connection with character loading (for dynamic generation of characters, etc.).,-1,999999,100250,s32,1,%d,s32,Wrap
Overlap camera target lock Damipoli ID,Set the Damipoly ID (220-227) to enable the overlap camera. If it is -1, it will be invalid.,-1,999,10700,s32,1,%d,s32,Wrap
Resident Material Expansion Para ID0,Resident Material Expansion Para ID0,-1,999999999,90000,s32,1,%d,s32,Wrap
Resident Material Expansion Para ID1,Resident Material Expansion Para ID1,-1,999999999,90010,s32,1,%d,s32,Wrap
Resident Material Expansion Para ID2,Resident Material Expansion Para ID2,-1,999999999,90020,s32,1,%d,s32,Wrap
Resident Material Expansion Para ID3,Resident Material Expansion Para ID3,-1,999999999,90030,s32,1,%d,s32,Wrap
Resident Material Expansion Para ID4,Resident Material Expansion Para ID4,-1,999999999,90040,s32,1,%d,s32,Wrap
Item lottery ID_for enemies,Specify the lottery ID_for enemies of the item to be acquired when collecting Nemuri. Please set only one of them.,-1,999999999,29000,s32,1,%d,s32,Wrap
Nemuri item lottery ID_for map,Specify for the lottery ID_map of the item to be acquired when collecting Nemuri. Please set only one of them.,-1,999999999,29001,s32,1,%d,s32,Wrap
FootIK Appearance height correction ON gain value,FootIK Appearance height correction ON gain value,0,1,200200,f32,0.01,%.2f,f32,Wrap
FootIK Appearance height correction OFF gain value,FootIK Appearance height correction OFF gain value,0,1,200250,f32,0.01,%.2f,f32,Wrap
Additional sound bank ID,You can specify an additional sound bank ID -1 or 0: No addition (SEQ 16135),-1,9999,1000001,s16,1,%d,s16,Wrap
Defensive material variation value,It is a value used in combination with the defense material to classify abnormal conditions, damage SFX, and SE. SEQ16473,0,99,18002,u8,1,%d,u8,Wrap
Weakness defense material variation value,It is a value used for variation of abnormal condition, damage SFX, SE in combination with weak point defense material. SEQ16473,0,99,51302,u8,1,%d,u8,Wrap
SA endurance,Super armor durability value,-1,9999,39120,f32,0.1,%f,f32,Wrap
SA recovery speed correction value,Correct the SA recovery speed by multiplying the SA basic recovery amount,-99.99,99.99,39250,f32,0.1,%f,f32,Wrap
SA attack cut rate [%],Cut rate of SA damage when guard is successful,0,100,67000,f32,0.1,%f,f32,Wrap
Bleeding resistance correction rule ID,When the abnormal condition is activated, the maximum value is temporarily changed by using the setting value of the abnormal condition resistance correction parameter.,-1,999999999,44200,s32,1,%d,s32,Wrap
Curse resistance correction rule ID,When the abnormal condition is activated, the maximum value is temporarily changed by using the set value of the abnormal condition resistance correction parameter.,-1,999999999,44300,s32,1,%d,s32,Wrap
Cold resistance correction rule ID,When the abnormal condition is activated, the maximum value is temporarily changed by using the setting value of the abnormal condition resistance correction parameter.,-1,999999999,44400,s32,1,%d,s32,Wrap
Sleep tolerance correction rule ID,When the abnormal condition is activated, the maximum value is temporarily changed by using the set value of the abnormal condition resistance correction parameter.,-1,999999999,44500,s32,1,%d,s32,Wrap
Madness resistance correction rule ID,When the abnormal condition is activated, the maximum value is temporarily changed by using the set value of the abnormal condition resistance correction parameter.,-1,999999999,44600,s32,1,%d,s32,Wrap
Character death tutorial judgment flag ID,Event flag ID for the tutorial when the character is defeated for the first time. Flag ON when the character dies.,0,-294967297,761000,u32,1,%u,u32,Wrap
Step crossing display interpolation time,Step crossing display interpolation time,0.01,999.9,200510,f32,0.01,%f,f32,Wrap
Step crossing display activation judgment value,Step crossing display activation judgment value,0.01,999.9,200520,f32,0.01,%f,f32,Wrap
Lock score correction value,Lock score correction value,-999.9,999.9,461000,f32,0.1,%f,f32,Wrap
Padding 12,,,,2000005,dummy8,,,dummy8,None
