DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
SFX identifier: 122,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,123,u32,1,%d,u32,Wrap
SFX identifier: 123,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,124,u32,1,%d,u32,Wrap
SFX identifier: 124,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,125,u32,1,%d,u32,Wrap
SFX identifier: 125,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,126,u32,1,%d,u32,Wrap
SFX identifier: 126,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,127,u32,1,%d,u32,Wrap
SFX identifier: 127,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,128,u32,1,%d,u32,Wrap
SFX identifier: 128,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,129,u32,1,%d,u32,Wrap
SFX identifier: 129,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,130,u32,1,%d,u32,Wrap
SFX identifier: 130,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,131,u32,1,%d,u32,Wrap
SFX identifier: 131,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,132,u32,1,%d,u32,Wrap
SFX identifier: 132,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,133,u32,1,%d,u32,Wrap
SFX identifier: 133,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,134,u32,1,%d,u32,Wrap
SFX identifier: 134,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,135,u32,1,%d,u32,Wrap
SFX identifier: 135,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,136,u32,1,%d,u32,Wrap
SFX identifier: 136,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,137,u32,1,%d,u32,Wrap
SFX identifier: 137,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,138,u32,1,%d,u32,Wrap
SFX identifier: 138,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,139,u32,1,%d,u32,Wrap
SFX identifier: 139,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,140,u32,1,%d,u32,Wrap
SFX identifier: 140,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,141,u32,1,%d,u32,Wrap
SFX identifier: 141,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,142,u32,1,%d,u32,Wrap
SFX identifier: 142,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,143,u32,1,%d,u32,Wrap
SFX identifier: 143,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,144,u32,1,%d,u32,Wrap
SFX identifier: 144,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,145,u32,1,%d,u32,Wrap
SFX identifier: 145,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,146,u32,1,%d,u32,Wrap
SFX identifier: 146,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,147,u32,1,%d,u32,Wrap
SFX identifier: 147,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,148,u32,1,%d,u32,Wrap
SFX identifier: 148,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,149,u32,1,%d,u32,Wrap
SFX identifier: 149,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,150,u32,1,%d,u32,Wrap
SFX identifier: 150,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,151,u32,1,%d,u32,Wrap
SFX identifier: 151,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,152,u32,1,%d,u32,Wrap
SFX identifier: 152,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,153,u32,1,%d,u32,Wrap
SFX identifier: 153,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,154,u32,1,%d,u32,Wrap
SFX identifier: 154,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,155,u32,1,%d,u32,Wrap
SFX identifier: 155,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,156,u32,1,%d,u32,Wrap
SFX identifier: 156,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,157,u32,1,%d,u32,Wrap
SFX identifier: 157,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,158,u32,1,%d,u32,Wrap
SFX identifier: 158,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,159,u32,1,%d,u32,Wrap
SFX identifier: 159,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,160,u32,1,%d,u32,Wrap
SFX identifier: 160,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,161,u32,1,%d,u32,Wrap
SFX identifier: 161,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,162,u32,1,%d,u32,Wrap
SFX identifier: 162,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,163,u32,1,%d,u32,Wrap
SFX identifier: 163,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,164,u32,1,%d,u32,Wrap
SFX identifier: 164,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,165,u32,1,%d,u32,Wrap
SFX identifier: 165,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,166,u32,1,%d,u32,Wrap
SFX identifier: 166,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,167,u32,1,%d,u32,Wrap
SFX identifier: 167,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,168,u32,1,%d,u32,Wrap
SFX identifier: 168,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,169,u32,1,%d,u32,Wrap
SFX identifier: 169,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,170,u32,1,%d,u32,Wrap
SFX identifier: 170,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,171,u32,1,%d,u32,Wrap
SFX identifier: 171,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,172,u32,1,%d,u32,Wrap
SFX identifier: 172,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,173,u32,1,%d,u32,Wrap
SFX identifier: 173,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,174,u32,1,%d,u32,Wrap
SFX identifier: 174,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,175,u32,1,%d,u32,Wrap
SFX identifier: 175,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,176,u32,1,%d,u32,Wrap
SFX identifier: 176,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,177,u32,1,%d,u32,Wrap
SFX identifier: 177,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,178,u32,1,%d,u32,Wrap
SFX identifier: 178,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,179,u32,1,%d,u32,Wrap
SFX identifier: 179,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,180,u32,1,%d,u32,Wrap
SFX identifier: 180,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,181,u32,1,%d,u32,Wrap
SFX identifier: 181,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,182,u32,1,%d,u32,Wrap
SFX identifier: 182,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,183,u32,1,%d,u32,Wrap
SFX identifier: 183,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,184,u32,1,%d,u32,Wrap
SFX identifier: 184,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,185,u32,1,%d,u32,Wrap
SFX identifier: 185,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,186,u32,1,%d,u32,Wrap
SFX identifier: 186,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,187,u32,1,%d,u32,Wrap
SFX identifier: 187,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,188,u32,1,%d,u32,Wrap
SFX identifier: 188,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,189,u32,1,%d,u32,Wrap
SFX identifier: 189,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,190,u32,1,%d,u32,Wrap
SFX identifier: 190,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,191,u32,1,%d,u32,Wrap
SFX identifier: 191,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,192,u32,1,%d,u32,Wrap
SFX identifier: 192,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,193,u32,1,%d,u32,Wrap
SFX identifier: 193,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,194,u32,1,%d,u32,Wrap
SFX identifier: 194,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,195,u32,1,%d,u32,Wrap
SFX identifier: 195,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,196,u32,1,%d,u32,Wrap
SFX identifier: 196,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,197,u32,1,%d,u32,Wrap
SFX identifier: 197,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,198,u32,1,%d,u32,Wrap
SFX identifier: 198,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,199,u32,1,%d,u32,Wrap
SFX identifier: 199,Numerical value entered in the "Foot effect identifier" item of the NPC parameter, numerical value entered in the "Additional foot effect identifier" item of the special effect parameter, SFX identifier set in the TAE action "Foot effect",0,999999999,200,u32,1,%d,u32,Wrap
