DisplayName,Description,Minimum,Maximum,SortID,DisplayType,Increment,DisplayFormat,InternalType,EditFlags
Stealth field of view angle attenuation rate_ crouching within stealth hit,Stealth view angle attenuation rate_ crouching within stealth hit,0,100,14350,f32,0.1,%f,f32,None
Stealth view angle attenuation rate_Stealth ray shielded area + standing in stealth hit,Stealth view angle attenuation rate_Stealth ray shielded area + standing in stealth hit,0,100,14360,f32,0.1,%f,f32,None
Stealth view angle attenuation rate_Stealth ray shielded area + crouching in stealth hit,Stealth view angle attenuation rate_Stealth ray shielded area + crouching in stealth hit,0,100,14370,f32,0.1,%f,f32,None
Weather lottery conditions_morning_start time_hour,Weather lottery conditions_morning_start time_hour (SEQ09371),0,23,30000,u8,1,%d,u8,None
Weather lottery conditions_morning_start time_minutes,Weather lottery conditions_morning_start time_minutes (SEQ09371),0,59,30001,u8,1,%d,u8,None
Weather lottery conditions_day_start time_hour,Weather lottery conditions_day_start time_hour (SEQ09371),0,23,30002,u8,1,%d,u8,None
Weather lottery conditions_day_start time_minutes,Weather lottery conditions_day_start time_minutes (SEQ09371),0,59,30003,u8,1,%d,u8,None
Weather lottery conditions_evening_start time_hour,Weather lottery conditions_evening_start time_hour (SEQ09371),0,23,30004,u8,1,%d,u8,None
Weather lottery conditions_evening_start time_minutes,Weather lottery conditions_evening_start time_minutes (SEQ09371),0,59,30005,u8,1,%d,u8,None
Weather lottery conditions_night_start time_hour,Weather lottery conditions_night_start time_hour (SEQ09371),0,23,30006,u8,1,%d,u8,None
Weather lottery conditions_night_start time_minutes,Weather lottery conditions_night_start time_minutes (SEQ09371),0,59,30007,u8,1,%d,u8,None
Weather lottery conditions_dawn_start time_hour,Weather lottery conditions_dawn_start time_hour (SEQ09371),0,23,30008,u8,1,%d,u8,None
Weather lottery conditions_dawn_start time_minutes,Weather lottery conditions_dawn_start time_minutes (SEQ09371),0,59,30009,u8,1,%d,u8,None
Weather lottery conditions_reservation,(dummy8),,,70002,dummy8,,,dummy8,None
Player Light intensity scale change time zone_start time_hour,Player Light Intensity Scale Change Time Zone_Start Time_Hour (SEQ16562),0,23,30101,u8,1,%d,u8,None
Player Light intensity scale change time zone_start time_minute,Player Light Intensity Scale Change Time Zone_Start Time_Minute (SEQ16562),0,59,30102,u8,1,%d,u8,None
Player Light intensity scale change time zone_end time_hour,Player Light intensity scale change time zone_end time_hour (SEQ16562),0,23,30103,u8,1,%d,u8,None
Player Light intensity scale change time zone_end time_minute,Player Light Intensity Scale Change Time Zone_End Time_Minute (SEQ16562),0,59,30104,u8,1,%d,u8,None
Time zone Player light intensity scale change value,Time zone Player light intensity scale change value (SEQ16562),0.1,10,30120,f32,0.01,%f,f32,None
Large Rune: Greater Demon Buddy Summon Buddy Special Effect ID,Large Rune: Greater Demon Buddy Summon Buddy Special Effect ID,-1,999999999,30200,s32,1,%d,s32,None
Large Rune: Special effect ID given to PC when summoning Greater Demon Buddy,Large Rune: Special effect ID given to PC when summoning Greater Demon Buddy,-1,999999999,30201,s32,1,%d,s32,None
Base Bonfire Warp ID,Base bonfire bonfire warp parameter ID,0,999999999,40000,s32,1,%d,s32,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 11 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10110,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 12 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10120,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 13 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10130,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 14 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10140,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 15 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10150,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 16 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10160,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 17 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10170,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 18 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10180,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 19 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10190,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 20 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10200,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 21 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10210,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 22 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10220,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 23 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10230,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 24 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10240,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 25 White,Maximum weapon enhancement level factor for whether to apply level sync,0,25,10250,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 11 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11110,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 12 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11120,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 13 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11130,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 14 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11140,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 15 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11150,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 16 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11160,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 17 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11170,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 18 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11180,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 19 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11190,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 20 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11200,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 21 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11210,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 22 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11220,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 23 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11230,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 24 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11240,u8,1,%d,u8,None
Level Sync Applicability Judgment Maximum Weapon Enhancement Level Coefficient 25 Red,Maximum weapon enhancement level factor for whether to apply level sync,0,25,11250,u8,1,%d,u8,None
Menu time zone display_morning_start time_hour,Menu time zone display_morning_start time_hour (SEQ22108),0,23,30150,u8,1,%d,u8,None
Menu time zone display_morning_start time_minute,Menu time zone display_morning_start time_minute (SEQ22108),0,59,30151,u8,1,%d,u8,None
Menu time zone display_day 1_start time_hour,Menu time zone display_day 1_start time_hour (SEQ22108),0,23,30152,u8,1,%d,u8,None
Time zone display for menu_Lunch 1_Start time_Minute,Menu time zone display_day 1_start time_minute (SEQ22108),0,59,30153,u8,1,%d,u8,None
Menu time zone display_day 2_start time_hour,Menu time zone display_day 2_start time_hour (SEQ22108),0,23,30154,u8,1,%d,u8,None
Time zone display for menu_Lunch 2_Start time_Minute,Time zone display for menu_Lunch 2_Start time_Minute (SEQ22108),0,59,30155,u8,1,%d,u8,None
Menu time zone display_evening_start time_hour,Menu time zone display_evening_start time_hour (SEQ22108),0,23,30156,u8,1,%d,u8,None
Menu time zone display_evening_start time_minute,Menu time zone display_evening_start time_minute (SEQ22108),0,59,30157,u8,1,%d,u8,None
Menu time zone display_night_start time_hour,Menu time zone display_night_start time_hour (SEQ22108),0,23,30158,u8,1,%d,u8,None
Menu time zone display_night_start time_minute,Menu time zone display_night_start time_minute (SEQ22108),0,59,30159,u8,1,%d,u8,None
Menu time zone display_midnight_start time_hour,Menu time zone display_midnight_start time_hour (SEQ22108),0,23,30160,u8,1,%d,u8,None
Menu time zone display_midnight_start time_minute,Menu time zone display_midnight_start time_minute (SEQ22108),0,59,30161,u8,1,%d,u8,None
Network PC threat level notification_threat level,Network PC Threat Level Notification_Threat Level (SEQ21950),0,31,50020,u16,1,%d,u16,None
Network PC threat level notification_notification distance [m],Network PC Threat Level Notification_Notification Distance [m] (SEQ21950),0,999.9,50000,f32,0.1,%f,f32,None
Network PC threat level notification_notification end distance [m],Network PC threat level notification_notification end distance [m] (SEQ21950),0,999.9,50010,f32,0.1,%f,f32,None
Default extended distance of map point discovery area [m],The default extended distance for the map point discovery area. When the "discovery area overwrite area" of the map point is invalid (-1), the discovery area is generated by expanding from its own area. Its extended distance,0,999.9,41000,f32,0.1,%.1f,f32,None
Map point participation area default extended distance [m],The default extended distance for the map point's entry area. When the "participation area overwrite area" of the map point is invalid (-1), the participation area is generated by expanding from its own area. Its extended distance,0,999.9,41010,f32,0.1,%.1f,f32,None
Network PC threat level notification_Notification time [seconds],Network PC Threat Level Notification_Notification Time [seconds] (SEQ21950),0,65535,50030,u16,1,%d,u16,None
Number of "re-invasion items" to be given at the time of intrusion: Intrusion item_Greater system (ID102),Number of "re-invasion items" to be given at the time of intrusion: Intrusion item_Greater system (ID102),0,9999,5210,u16,1,%d,u16,None
Tool item ID of "re-invasion item" given at the time of intrusion: Invasion item_Greater system (ID102),Tool item ID of "re-invasion item" given at the time of intrusion: Invasion item_Greater system (ID102),-1,999999999,5200,s32,1,%d,s32,None
Big jump to get off _ sky SFXID,Big jump to get off _ sky SFXID,-1,999999999,60000,s32,1,%d,s32,None
Big jump to get off_SFX base point offset in the sky,Big jump to get off_SFX base point offset in the sky,0,999,60100,f32,0.1,%f,f32,None
In the big jump area to get off _ Special effect ID for PC horse,In the big jump area to get off _ Special effect ID for PC horse,-1,999999999,60200,s32,1,%d,s32,None
Special effect ID applied to _PC in the large jump area to get off,Special effect ID for _PC in the big jump area to get off,-1,999999999,60300,s32,1,%d,s32,None
Main menu_Item creation_Open event flag,Main menu → Event flag to unlock the item creation menu,0,-294967297,42000,u32,1,%u,u32,None
Main menu_message_open event flag,Main menu → Event flag to unlock the message menu,0,-294967297,42010,u32,1,%u,u32,None
Number of "re-invasion items" to be given at the time of intrusion: Intrusion item_Greater disposable (ID111),Number of "re-invasion items" to be given at the time of intrusion: Intrusion item_Greater disposable (ID111),0,9999,5230,u16,1,%d,u16,None
Number of "re-invasion items" to be given at the time of invasion: Invasion item_Volcano building system (ID112),Number of "re-invasion items" to be given at the time of invasion: Invasion item_Volcano building system (ID112),0,9999,5250,u16,1,%d,u16,None
Tool item ID of "re-invasion item" given at the time of intrusion: Invasion item_Greater disposable (ID111),Tool item ID of "re-invasion item" given at the time of intrusion: Invasion item_Greater disposable (ID111),-1,999999999,5220,s32,1,%d,s32,None
Tool item ID of "re-invasion item" given at the time of invasion: Invasion item_Volcano building system (ID112),Tool item ID of "re-invasion item" given at the time of invasion: Invasion item_Volcano building system (ID112),-1,999999999,5240,s32,1,%d,s32,None
Time to disable action button operation by holding down the action button,Time to disable action button operation by holding down the action button,-1,999,14390,f32,0.1,%f,f32,None
Clear bonus acquisition delay time after boss defeat processing,Clear bonus acquisition delay time after boss defeat processing,0,99.9,70000,f32,0.1,%f,f32,None
[Unused] (Refer to SEQ25048) Distance from the PC to determine the bonfire invalidation by the enemy [m],[Unused] (Refer to SEQ25048) Distance from PC to bonfire that determines invalidation of bonfire by enemy [m] (0 or less: PC distance is not checked. Checked at all distances),-1,99999,40001,f32,0.1,%f,f32,None
reserve,(dummy8),,,70003,dummy8,,,dummy8,None
